,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
LMO4,-0.0006296566,-0.00096527283,0.65561426,0.15917806,-0.0008113449,0.29220217,0.012631659,0.16149431,-0.00016104891,0.08458422,-0.00066970795,-0.00010966802,0.06448516,0.053458907,-0.0008454497,0.13946588
ZNF44,0.004930362,-0.0021793304,1.387966,0.12476842,-0.0002917528,0.49790174,0.043362163,0.3255995,-0.0006577685,0.082562245,-0.0011438986,-0.0004232215,0.009471558,-0.00022749971,-0.00079940085,0.30208358
FDPS,-0.00086000754,-0.0016002932,1.3729194,0.03559976,-0.0010429975,0.4372467,-0.00042496144,0.50812054,-5.436899e-05,0.3536147,-0.0028692377,0.021100834,0.23231652,9.304285e-05,0.00029693544,0.10654573
ZNF639,-0.0006317568,-0.001419678,1.1897346,0.01758527,-0.0013560473,0.35242504,-0.00026851337,0.42970818,-0.00036178238,0.2770553,-0.0024658712,0.06039752,0.22180131,0.00504715,-0.00015694663,0.09154591
JAK1,-2.0634903e-05,-0.0019743978,1.577712,-0.0001339408,-0.00083710556,0.45418474,-0.0003113847,0.5450084,-0.00052607764,0.31708425,-0.0028185162,0.023017103,0.21567972,-0.0002723449,0.017672263,0.15873757
ZNF814,-0.000811595,-0.0014441552,1.1732635,0.042243756,-0.0010881405,0.33519676,-0.00015033795,0.41916302,-0.00025077572,0.24834721,-0.0024218627,0.025664354,0.19894712,0.026620688,-0.00031725058,0.1077139
DPM2,-0.00024017475,-0.001603181,1.3745003,-0.00012053571,-0.0012106533,0.40541565,-0.0003785918,0.49260533,-0.00042211224,0.31441417,-0.0025691073,0.058286794,0.22917247,-0.00022127184,0.011244506,0.1183296
POLE4,-0.0015474978,-0.00048249602,0.56887186,0.08062237,-0.0018206162,0.19155183,-0.00019464859,0.24930869,-0.00017825614,0.19829713,-0.0015362939,0.15193212,0.24046436,0.05040184,-0.00056069304,0.009216204
EIF3M,-0.0007034504,-0.0014533469,1.163482,0.053812753,-0.0009809006,0.33816478,-0.00015828777,0.41068467,-0.00030739274,0.23901111,-0.0022797983,0.009421766,0.18560912,0.026960205,-0.00037678107,0.122595
SLC35E3,-0.00020942501,-0.0016563407,1.3849267,-0.0001957982,-0.0011851115,0.40198833,-0.00039442166,0.49690416,-0.00044768417,0.3105273,-0.0025583026,0.05758337,0.22749528,-0.00024751644,0.012139477,0.12198222
CHMP1A,-0.0004009041,-0.001417507,1.2137581,0.006068535,-0.0014024043,0.36829284,-0.00035893125,0.43905503,-0.00037907864,0.29198983,-0.0023233916,0.06092967,0.22080544,-0.00011208865,-4.61106e-05,0.09681477
IRF2BP2,-3.304258e-06,-0.002099936,1.6663625,-0.00017528064,-0.0006998294,0.46580562,-0.00022141536,0.5692351,-0.0004916249,0.31217223,-0.0030571586,0.005563505,0.21833684,-0.0002261405,0.019386068,0.17062692
ATP6V0D1,-0.00084715174,-0.0016008331,1.3714684,0.038454838,-0.001017509,0.43772298,-0.00042234428,0.50634384,-6.125481e-05,0.35134378,-0.002844611,0.017743774,0.22955352,0.00073193386,-9.353906e-06,0.109406546
CTCF,-0.00025391727,-0.002144093,1.7406014,0.0012137145,-0.00057379605,0.51136255,-0.00031991972,0.60739416,-0.00035543015,0.35392952,-0.0032406813,-8.860247e-05,0.22429901,-0.00022797998,0.029795729,0.1688668
USP47,-0.0013548306,-0.0008580899,0.79803663,0.0686049,-0.0015449093,0.24688353,-0.00019623528,0.31344962,-0.0001785191,0.22092342,-0.001881414,0.09876892,0.21983248,0.042937107,-0.0004832295,0.047505293
NLRP1,-0.0002766572,-0.0016851973,1.395133,0.0075326785,-0.0010325778,0.4066356,-0.0003142675,0.48691097,-0.0004419114,0.2903139,-0.0025712939,0.025605394,0.20832482,-0.00012311425,-1.0921806e-06,0.13086756
MORC2-AS1,-1.8996148e-05,-0.0020764524,1.6707599,-0.00015188367,-0.0007334044,0.471814,-0.0002130805,0.5714421,-0.0004572311,0.31722865,-0.0030816584,0.003927253,0.22068086,-0.00022656377,0.021437675,0.16674928
ZNF292,-0.00080114603,-0.0016512743,1.4041023,0.04114353,-0.00094067375,0.44642138,-0.00041609324,0.51478875,-8.57786e-05,0.3514275,-0.0028649422,0.00969173,0.22577043,0.0005260557,-5.8992205e-06,0.11830051
HN1,-0.0008258957,-0.0015830602,1.354727,0.04396116,-0.0009879932,0.43545738,-0.0004167804,0.49830994,-7.09036e-05,0.34499487,-0.002767267,0.012430523,0.22355829,0.002005916,-3.7625432e-05,0.11312154
TTTY15,-0.00086998317,-0.0015814838,1.3597043,0.036224008,-0.0010570893,0.43420824,-0.00042590147,0.50387555,-4.899018e-05,0.35223833,-0.00284708,0.022178806,0.23214349,0.00053283945,-5.4124e-06,0.10484518
MESDC2,-0.00034607537,-0.001684229,1.4020826,0.0038394034,-0.0011091725,0.40528378,-0.0003230088,0.4961015,-0.00041341223,0.29853433,-0.002684276,0.030748889,0.2198263,-0.00011025373,0.0020066425,0.122141555
TRGC1,-0.000680584,-0.0015817373,1.2657498,0.03613413,-0.0009775552,0.35875586,-0.00015457027,0.44735992,-0.0002969251,0.2554887,-0.002526031,0.012560556,0.19649084,0.021026362,-0.00025362347,0.12374745
TOP1MT,-0.00019395046,-0.0018328541,1.5112579,-9.4798874e-05,-0.00097033306,0.4344982,-0.00035610227,0.5298489,-0.00047621125,0.31782123,-0.0027937181,0.034110997,0.22347257,-0.00021510538,0.012521379,0.14044918
BICD2,-0.0009976088,-0.0004744432,0.5908522,0.0029208288,-0.0025833314,0.23400559,-0.0003312604,0.28588533,-0.00018872507,0.25606042,-0.0013680594,0.17626446,0.22924164,0.0018310733,-0.00023557055,-0.00011578869
KIF5B,-0.0004003404,-0.0013277602,1.1730865,-0.00013939998,-0.0015565982,0.35428038,-0.0004290808,0.43645546,-0.0003494575,0.30430144,-0.0022579401,0.088773645,0.23702106,-0.00018970857,0.003011547,0.08479212
PGD,-0.00010120846,-0.0019892459,1.595812,-4.3784454e-05,-0.00077756797,0.455884,-0.00023423525,0.54456496,-0.00046617276,0.3066918,-0.0029262071,0.006879596,0.21167979,-0.00018416937,0.012205169,0.15884371
NMT1,-0.0008601097,-0.0015888455,1.3645613,0.034164317,-0.0010668002,0.43504238,-0.00042458109,0.50554687,-5.1900166e-05,0.35261992,-0.0028528695,0.022874448,0.2324293,-4.3531504e-06,0.00069559366,0.10454165
NOA1,-0.0006362994,-0.0013561872,1.1546813,0.015239365,-0.0014007994,0.34518483,-0.00028350166,0.41956925,-0.00032539264,0.2754783,-0.0023572117,0.06382884,0.21960413,0.0042464472,-0.00016785957,0.088351436
EBNA1BP2,-0.00067406695,-0.0014170435,1.1385013,0.06628454,-0.0008955304,0.33788913,-0.00011837689,0.39357132,-0.0003054525,0.22219591,-0.002111642,-4.9973183e-05,0.16800223,0.030867461,-0.0004277293,0.13223863
RAB21,-0.00021973833,-0.0012949599,0.91905725,0.107738994,-0.0008591217,0.3451912,0.0041368157,0.2695043,-0.00045151816,0.14586711,-0.0009974345,-0.00015130619,0.077201836,0.017738543,-0.00055412,0.16503005
CMTM3,-0.000278214,-0.0014731527,1.2720453,-0.00014838442,-0.0013840595,0.3792289,-0.000413945,0.46504402,-0.00039280904,0.31113043,-0.0023970052,0.07254411,0.23231754,-0.00022242937,0.0072334334,0.10286838
CUTA,7.18236e-05,-0.002031773,1.6318268,-0.00017384044,-0.00078510103,0.46361914,-0.00028318053,0.5630227,-0.00052532926,0.32231992,-0.0029480108,0.021212397,0.22117075,-0.00026650567,0.02079235,0.16498499
DUSP6,0.008745216,-0.0022229152,1.3978184,0.1132616,-0.00030149132,0.48880458,0.045228973,0.3266397,-0.0007665251,0.06889342,-0.0010939192,-0.00034326166,0.010857895,-0.00028352404,-0.00085540983,0.3073469
VCP,-0.0008582185,-0.0016049799,1.3764765,0.03447845,-0.001047628,0.4378441,-0.0004249847,0.50951207,-5.4725253e-05,0.35432285,-0.0028785502,0.021693045,0.23291007,-3.3247843e-06,0.00095258653,0.10623603
GDI1,-0.00019288852,-0.0014765216,0.96624374,0.1315136,-0.0008589172,0.38443723,0.031274423,0.22772561,-0.0005699743,0.07546333,-0.00072444964,0.0035195705,0.03000728,0.002562277,-0.0008911148,0.20124872
SLC30A9,0.014205568,-0.0022227226,1.4041635,0.11466603,-0.0003099437,0.49540907,0.04256908,0.3306897,-0.00079816516,0.07984999,-0.0010722182,-0.00034583107,0.011370316,-0.00033042688,-0.00082365295,0.30677882
PXK,-0.0008557647,-0.0016023248,1.3741733,0.034605242,-0.0010490939,0.4373843,-0.0004243773,0.50856674,-5.5364373e-05,0.3536591,-0.0028699713,0.021530936,0.23243344,-3.65559e-06,0.0008525029,0.10624868
HMGB1,0.0027120933,-0.0020943566,1.6710436,-0.00015838206,-0.0007234294,0.47303668,-0.00025704748,0.57275563,-0.0005230992,0.3214433,-0.0030160546,0.0105684055,0.21857417,-0.00026119206,0.021408439,0.17091958
DCAF13,-0.00018190242,-0.0011862546,0.78306776,0.111888945,-0.0013779957,0.34637368,0.025223872,0.1819541,-0.0005872768,0.066591576,-0.00030742295,0.045419984,0.034049705,-0.00014877152,-0.0008834972,0.16427805
NUDT16L1,-0.00059350167,-0.0012833766,0.8316651,0.15582938,-0.00070022,0.33719262,0.025064288,0.19222246,-0.00031276888,0.062386487,-0.0008286838,0.002061503,0.05664993,0.040137567,-0.0009029424,0.1685583
ZZZ3,0.0017450526,-0.002113519,1.7022092,-0.00015091992,-0.0006963823,0.48291922,-0.00024613246,0.583872,-0.00049877283,0.3259028,-0.0031002166,0.004756978,0.22253872,-0.0002661861,0.026236728,0.17181748
BTBD7,-4.5375076e-05,-0.0018731379,1.533022,-0.00025594002,-0.0009865826,0.43873498,-0.00032609052,0.537482,-0.0004781368,0.32200444,-0.0028043662,0.041681677,0.22850503,-0.0002869166,0.020035118,0.14563763
DDX27,-0.0003570993,-0.0015624863,1.0888839,0.17322028,-0.000559785,0.48647207,0.017798595,0.2712828,-3.2765656e-05,0.1529271,-0.0010701226,-0.00037024057,0.030310646,0.008483943,-0.00041608504,0.20899458
DNAJB1,-0.00087327417,-0.0015694883,1.3512214,0.035122655,-0.0010782516,0.4319743,-0.00042607597,0.50132555,-4.5504596e-05,0.35139537,-0.0028329277,0.02388067,0.23239738,0.0002155602,-3.4904479e-06,0.102882065
LINC00936,-0.0003183224,-0.0014233452,1.2132349,0.009876981,-0.0012807515,0.3711822,-0.00035162806,0.43314427,-0.00040830264,0.2814558,-0.0021861058,0.05218387,0.20525843,-0.0001289865,-5.7249516e-05,0.109817095
PSMD5-AS1,-0.00085528404,-0.0016028461,1.3743783,0.035548024,-0.0010404114,0.43763393,-0.00042427093,0.508393,-5.6361936e-05,0.3533984,-0.0028677294,0.02067774,0.23197185,-4.5161693e-07,0.00041411072,0.10700734
POP7,0.00080574304,-0.002088693,1.655748,-5.9012025e-05,-0.0006689264,0.47166306,-0.00021301623,0.5625906,-0.00052254606,0.30957073,-0.002956919,0.0015450809,0.20867062,-0.00021314833,0.016657665,0.17532103
HIST3H2A,0.013564728,-0.002122413,1.332267,0.105073504,-0.0004929863,0.47706956,0.039722018,0.31333032,-0.00082212104,0.07445575,-0.0009182631,-0.00016588134,0.01384858,-0.00039668064,-0.00082453346,0.2908049
GGCT,-0.0001584637,-0.0012143244,0.80215657,0.116065145,-0.0013262257,0.35247323,0.024968294,0.1880107,-0.0005759196,0.0726982,-0.0003494656,0.038323965,0.032715484,-0.00013466906,-0.00087537087,0.168168
ILKAP,-0.00020126827,-0.0016184958,1.3384706,0.009443283,-0.001082756,0.40670094,-0.00031545915,0.46732724,-0.00045527666,0.29162264,-0.0023655652,0.03754534,0.20147923,-0.00016696173,0.0005710423,0.13051048
KPNA6,-0.00026296868,-0.0012563367,0.9981968,0.05741463,-0.0011721955,0.34745878,-0.00016702642,0.3348717,-0.0004064565,0.21760811,-0.0014916036,0.023930065,0.14060622,0.0006629601,-0.0003179182,0.12163091
RFX5,-0.00084635435,-0.0015838614,1.3586104,0.037623987,-0.0010413575,0.43463865,-0.00042134887,0.502054,-5.8668782e-05,0.34928143,-0.0028143679,0.019136269,0.22889745,0.00036935508,-9.198114e-06,0.10745146
CD96,-0.00012597791,-0.0016600715,1.0672846,0.12248034,-0.00082978024,0.4176419,0.034293637,0.24446455,-0.00063927576,0.06989647,-0.000765445,0.010241453,0.025099412,-0.00012568657,-0.0008734244,0.22106503
ZCCHC10,-0.0008767613,-0.0015509671,1.3375729,0.035296015,-0.0010963179,0.4288812,-0.00042575484,0.49675506,-4.223242e-05,0.3494901,-0.002803793,0.024924012,0.23174465,0.00031146035,-8.947253e-06,0.10121611
CD5,-3.493428e-06,-0.0019953898,1.2608956,0.11774282,-0.000516518,0.46207398,0.040514678,0.29600194,-0.0006166382,0.07631447,-0.00094994885,-0.0002736676,0.014665179,-0.0002270605,-0.00081692985,0.2786241
TOMM20,0.013142593,-0.0019879674,1.2504063,0.10859276,-0.00058536977,0.45739585,0.03426099,0.29620942,-0.0007931018,0.07838028,-0.0008470928,-0.00014720885,0.014494829,-0.00034002322,-0.00081174355,0.27170452
SFT2D2,-0.00018438444,-0.001950964,1.5779929,-1.2606457e-05,-0.0008013255,0.44917688,-0.00024783332,0.544482,-0.00041826634,0.30875576,-0.0029586651,0.004329229,0.21428305,-0.00014673453,0.01017645,0.15207255
TIGIT,0.010004498,-0.0021951806,1.3794105,0.11057239,-0.00031850717,0.48325253,0.043117628,0.32479998,-0.0007732309,0.075350195,-0.0010491051,-0.00034303844,0.014896333,-0.0003065492,-0.000836279,0.304666
SERINC5,-0.00018225178,-0.0014064857,0.9146147,0.12646823,-0.0009140621,0.36877888,0.027404662,0.21879193,-0.0005131816,0.082193896,-0.0006453038,-2.85336e-05,0.031088479,0.00202116,-0.0008564983,0.19715984
HSPBP1,-1.0550767e-05,-0.0020330858,1.6275035,-0.00014355712,-0.0007737393,0.46201587,-0.00027552556,0.5599088,-0.0005240521,0.31801477,-0.0029349735,0.016645253,0.21817015,-0.00025082583,0.018733121,0.16536693
UBP1,-1.5008449e-05,-0.0020627112,1.6530931,-0.00013724588,-0.00073145144,0.4679293,-0.00022620769,0.56526077,-0.00048701637,0.31491557,-0.0030183245,0.00809551,0.21787462,-0.00022727724,0.019513503,0.16773444
LYSMD2,-0.00043553405,-0.0013224647,1.1672862,-0.00012043319,-0.0015675044,0.35264632,-0.00042496985,0.43606067,-0.00034009083,0.3047997,-0.0022628657,0.08898572,0.2380585,-0.00016826372,0.001608558,0.08372192
ARMCX6,-0.00053549133,-0.0014782252,0.93453413,0.14452627,-0.000745384,0.373676,0.036221206,0.2096481,-0.00036537315,0.052915793,-0.000876495,0.011314521,0.045275316,0.026565846,-0.00090228196,0.18738267
POLR2I,-0.00084722554,-0.0016073924,1.3768845,0.035767414,-0.0010331849,0.43836898,-0.00042297505,0.50881535,-5.9840437e-05,0.35290504,-0.0028638956,0.019647777,0.23116764,-1.8501281e-06,0.00050040334,0.10804117
TP53TG1,-0.0006907029,-0.0015600064,1.2501416,0.036794275,-0.0010138159,0.35609686,-0.00015353182,0.44315973,-0.0002940936,0.2561527,-0.0025067392,0.015765278,0.19747025,0.021246687,-0.0002576738,0.120529234
SPCS2,0.003959693,-0.002013231,1.6095268,-0.0001484821,-0.00077860826,0.4605831,-0.00023686889,0.55102825,-0.0005071887,0.31335396,-0.0028762566,0.016101196,0.21499965,-0.0002523713,0.018535756,0.16734746
BAD,-0.0001957178,-0.00111056,0.73426396,0.10713165,-0.0015080137,0.33656532,0.023555377,0.17079651,-0.0005804903,0.06549612,-0.00020446848,0.055335514,0.036117904,-0.0001902559,-0.0008763345,0.15414429
RNF149,-6.512433e-05,-0.0020118835,1.6040874,-7.169619e-05,-0.0007446502,0.45533398,-0.00021626642,0.547749,-0.00047679807,0.30239415,-0.0029159705,0.004699461,0.21051806,-0.0001881696,0.014088087,0.164174
ROCK1,-0.0012290551,-0.0010591055,0.92534846,0.07823226,-0.0012269603,0.27796894,-0.0001941372,0.34398097,-0.00020155217,0.22712801,-0.0020496827,0.060594447,0.20724885,0.04426776,-0.00051656936,0.07875163
RP11-511P7.5,-0.0003318911,-0.0016305854,1.1333648,0.1758032,-0.00049087865,0.49976352,0.018474305,0.28174752,-4.9335533e-05,0.154567,-0.0011270785,-0.0004105704,0.028360069,0.007232312,-0.0004096306,0.21727358
UHRF1BP1L,0.0071072653,-0.0021167693,1.6853218,-0.00016528108,-0.00067237794,0.47636673,-0.00019347941,0.5731698,-0.00050444104,0.31521377,-0.0030349486,0.004780976,0.21611622,-0.00024400551,0.0219609,0.17776453
TRIOBP,-3.9100647e-07,-0.0020879614,1.6771874,-0.00015898331,-0.00071802025,0.4732056,-0.00022495573,0.5739214,-0.000488465,0.31881163,-0.0030759014,0.0077004544,0.22066607,-0.00023669783,0.02181314,0.16946438
SMIM14,0.012367226,-0.0018886471,1.1759762,0.112471804,-0.00036093174,0.41794342,0.027448714,0.29605934,-0.0007281512,0.099469505,-0.0008466654,-0.00044851057,0.028762907,-0.00013684678,-0.0007655011,0.27093568
FNDC3A,0.0123635605,-0.002275766,1.4391913,0.117220774,-0.00024291172,0.50516045,0.045003645,0.33752862,-0.0007651706,0.0784745,-0.0011485862,-0.00040492773,0.008761674,-0.0003036065,-0.00082489935,0.31393746
ATAD2B,0.018137597,-0.0022912964,1.4462714,0.115636125,-0.00023206085,0.5061033,0.043147035,0.34178212,-0.0008227834,0.080433294,-0.0011242253,-0.00040571913,0.008540109,-0.0003351443,-0.00081165106,0.31577033
GDE1,0.017670564,-0.0020801632,1.3958162,0.113548204,-7.892355e-05,0.47811556,0.026196443,0.37565583,-0.0005781328,0.15365107,-0.0015481004,-0.0007447281,0.053969048,-3.8679314e-06,-0.00045610932,0.27329382
RQCD1,-0.0009043849,-5.318988e-06,0.13669741,0.10408537,-0.0022963348,0.14126205,-0.00023058413,0.10179432,-0.00016419716,0.12667099,-2.5447644e-05,0.11368727,0.14516076,0.036209345,-0.0008541013,0.01629613
CTD-2020K17.1,0.013439469,-0.0022113407,1.4017738,0.11471983,-0.0003002691,0.49729776,0.041170537,0.33203483,-0.0008004832,0.08243272,-0.001070068,-0.0003328107,0.01272852,-0.0003288089,-0.0007899007,0.30434522
MARCH7,-0.0008584204,-0.0015214497,1.2336257,0.044318218,-0.0009388878,0.3497951,-0.00015244712,0.43505383,-0.00022729988,0.25140667,-0.0025151405,0.014134556,0.19633381,0.026757572,-0.00029324475,0.118152335
NCF4,-0.00085398747,-0.0015972832,1.369477,0.03893716,-0.0010175412,0.43727595,-0.00042338995,0.50587565,-5.8788577e-05,0.3515897,-0.0028464037,0.018023398,0.22991359,0.0010807551,-1.3112947e-05,0.10904597
ANXA2R,-0.0008587005,-0.001599614,1.3722718,0.0357346,-0.0010422572,0.4371395,-0.00042473583,0.5077887,-5.48586e-05,0.35332996,-0.0028659173,0.020911992,0.23207822,0.000104825944,0.00021848828,0.106674515
RCAN3,-0.0008418375,-0.0016183999,1.3840693,0.038875856,-0.0009958164,0.4407621,-0.00042219542,0.51035506,-6.55565e-05,0.3527961,-0.0028678216,0.01615519,0.22967659,0.0007758811,-6.602034e-06,0.11149799
PYGO2,-4.2661202e-05,-0.001878804,1.5050063,0.0001867488,-0.00084683235,0.4433414,-0.00023082887,0.51322496,-0.00049222127,0.3006081,-0.0026543376,0.020233171,0.20233512,-0.00019761581,0.007946081,0.15811402
MDFIC,0.0002783537,-0.0020755169,1.3217539,0.12791792,-0.00039672686,0.48473093,0.040277302,0.30675516,-0.0006692573,0.08210998,-0.0010968824,-0.00028057228,0.01279328,-0.00019166905,-0.0008138275,0.2789627
SPRYD3,0.015170358,-0.0022796046,1.4350336,0.11247172,-0.00025498442,0.50028485,0.044501357,0.33758232,-0.0008140063,0.07674752,-0.0011057022,-0.00037498973,0.010960266,-0.00033597957,-0.0008324466,0.3149105
TXNDC11,-5.9196052e-05,-0.0020454582,1.6071887,0.014775112,-0.00061235,0.46747527,-0.00016188009,0.53890485,-0.00049638754,0.29388243,-0.0028324546,-0.00012414383,0.18999687,-0.00012582634,0.005335808,0.1765854
PCYT2,-6.333194e-05,-0.0020783467,1.6720659,-5.8100297e-05,-0.000700391,0.47396332,-0.00022310692,0.5709554,-0.00047814488,0.3152872,-0.003074447,-3.0679441e-06,0.21478832,-0.0001958001,0.01752568,0.16751838
GIPC1,-3.9596853e-06,-0.002049193,1.6388239,-0.0001448614,-0.00077033334,0.46644238,-0.00027673563,0.56378025,-0.0005175455,0.32001367,-0.0029586435,0.014251125,0.21811365,-0.00026284705,0.020437405,0.16510919
PILRA,0.0011925548,-0.0020402418,1.6467712,-0.00020523183,-0.0008023226,0.46904746,-0.00027073186,0.56774986,-0.00049542956,0.32638398,-0.003000464,0.020912804,0.22367993,-0.00028021168,0.023280941,0.16312438
AZI2,0.0024582297,-0.0021049606,1.6805886,-0.00017311401,-0.00071148545,0.47306472,-0.0002401124,0.57556826,-0.00050667947,0.32003596,-0.0030577634,0.007258162,0.22041361,-0.00025182936,0.022083245,0.17145364
ISCA1,-0.0014261141,-0.00088157575,0.81224513,0.07598644,-0.0014278177,0.24769162,-0.00019636442,0.31628516,-0.00017061907,0.21877703,-0.0019146109,0.09370459,0.22007883,0.047029033,-0.0005020786,0.05228372
BAZ1A,-0.0007473485,-0.0012093948,1.0350943,0.020832367,-0.0015635167,0.31422183,-0.00024555222,0.3829221,-0.0002926017,0.2566839,-0.0022305592,0.07595818,0.21673787,0.011279717,-0.00024478047,0.06862088
AKAP13,-0.00022107064,-0.0019231229,1.5588796,0.0018377602,-0.0008202305,0.44216874,-0.000276922,0.5384274,-0.0004300406,0.30719966,-0.002936136,0.0051531773,0.21318159,-0.00013524968,0.006673798,0.14895383
FAM102A,0.01563228,-0.002209377,1.3907057,0.108181916,-0.00037534183,0.4906525,0.042187594,0.3271217,-0.0008442105,0.072072186,-0.001011873,-0.00024757624,0.010960244,-0.00037214297,-0.0008299447,0.30323982
FKBP2,-0.00032553717,-0.0015451104,1.0949963,0.18199301,-0.0003249301,0.47808883,0.011001379,0.2859553,-1.09325165e-05,0.17380115,-0.0011624882,-0.00070623046,0.03511671,0.019387197,-0.00038491044,0.21704525
MAN2B1,0.007933177,-0.0019829008,1.4528698,0.07463429,-0.00034450105,0.4655757,-2.2313887e-05,0.4562648,-0.00058451184,0.23845012,-0.0021440275,-0.00050026155,0.11533096,-7.908791e-06,-0.0002233019,0.20934698
FUS,0.014133893,-0.0021817104,1.3738662,0.11325511,-0.00037270106,0.48632005,0.04186838,0.32255092,-0.0008013396,0.074709125,-0.00103363,-0.00029946343,0.009635411,-0.00032386024,-0.00084287784,0.29983878
SOX4,-0.00046935937,-0.0009842799,0.84052444,0.06485055,-0.0014337447,0.29763147,-0.00023120972,0.2975123,-0.0003804615,0.20733957,-0.0013315483,0.041899607,0.15220657,0.0114021,-0.00043115608,0.09286857
HLA-DOB,-3.3899174e-05,-0.0019549716,1.5547416,0.007804118,-0.0007481462,0.45862383,-0.000231895,0.5278768,-0.0005374162,0.30160534,-0.0027005556,0.0103269415,0.19607818,-0.00019504476,0.009460978,0.16819565
PDIA6,-0.00031476794,-0.0015362977,1.298463,-0.0002024839,-0.0013324834,0.37512332,-0.00039543418,0.47318155,-0.0003660421,0.29993892,-0.0024956935,0.060254186,0.23019361,-0.00021501291,0.00876727,0.101822704
POU2F2,-9.110868e-06,-0.0020776636,1.6844865,-0.00014750197,-0.00074871466,0.48384544,-0.00029398376,0.5818076,-0.00049184257,0.33359227,-0.0030665854,0.01078088,0.22523415,-0.00029721792,0.028560124,0.16554648
RPL14,0.01468908,-0.002286375,1.4342626,0.113401905,-0.00016052365,0.4935588,0.043627538,0.34172478,-0.00079624937,0.08082543,-0.0011355246,-0.00049283233,0.014396183,-0.0002817146,-0.0008178175,0.31877434
SLC25A26,-0.00064179936,-0.0011228338,0.9903365,-4.644662e-05,-0.0018516658,0.30881062,-0.00040070512,0.38642037,-0.0003032893,0.28857356,-0.002058931,0.112230666,0.23981136,-6.237343e-05,-0.00010753237,0.05421193
RTFDC1,-0.0007853065,-0.0015362278,1.2360622,0.046086162,-0.0009453949,0.3509608,-0.0001424976,0.43523476,-0.0002692631,0.24981564,-0.0024878916,0.012410859,0.1941098,0.026529908,-0.00029977338,0.121881425
CTBP2,-2.703294e-06,-0.00213513,1.719347,-0.00010582797,-0.0006612731,0.49256527,-0.00026280028,0.5900396,-0.00049979176,0.33126467,-0.0031210019,0.0016795099,0.22112778,-0.00027461472,0.028031342,0.17306907
CAPN2,-0.00033979057,-0.001612359,1.121707,0.17528708,-0.000510883,0.49652132,0.018324502,0.27881104,-4.466881e-05,0.15396258,-0.0011120217,-0.00039567947,0.028886326,0.0075000525,-0.000412447,0.2149266
PHF20L1,-0.00086846214,-0.0015386891,1.3273067,0.035534397,-0.0011064304,0.4267624,-0.00042331545,0.49276248,-4.381358e-05,0.3468648,-0.0027691757,0.024708116,0.23000795,0.00013458729,-1.2073815e-05,0.100834064
GPATCH8,-0.0008658664,-0.0015779579,1.3565633,0.036538206,-0.0010580913,0.4336418,-0.000424873,0.5025288,-5.0372826e-05,0.35125175,-0.0028344,0.02182379,0.23136237,0.000523977,-7.448271e-06,0.10499932
