,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
DPM2,-0.0024542124,0.08150509,0.5611023,-0.0005467548,0.39089853,0.17527512,-0.0017145261,0.1280528,-0.001470462,-0.00064539997,0.120213605,-0.0012066901,-0.0018047711,-0.0023159056,-0.001518265,-0.002742229
POLE4,0.094160244,-0.00017514858,-0.0049571805,0.10489324,0.13435017,-0.0013977018,-0.0014205172,-0.0012498907,-0.00081423525,-0.00054761884,0.097095825,0.077765904,-0.0034297286,-0.0005444002,-0.0020428654,-0.00022324122
EIF3M,-0.001889673,0.07231124,0.10181464,-0.0005248272,0.28419912,0.03154496,-0.0013705551,0.052624457,-0.001336508,-0.0008728593,0.0876747,-0.00095785916,-0.0034012818,-0.0009294787,-0.002223395,-0.001968485
SLC35E3,-0.0025685946,0.084753685,0.62008905,-0.00058797654,0.4054367,0.19518518,-0.0017048451,0.14270821,-0.0014878331,-0.0006586626,0.1241805,-0.0012988762,-0.0016361424,-0.002424498,-0.0015129248,-0.0028356358
CHMP1A,-0.001906087,0.07124001,0.3078868,-0.00018108278,0.32900703,0.09797312,-0.0016410138,0.06427455,-0.0013604499,-0.0006021094,0.10631846,-0.0008050476,-0.002343224,-0.0018082857,-0.00168357,-0.0024218794
IRF2BP2,-0.003380205,0.09204149,0.83363396,-0.0014583668,0.48882347,0.28839308,-0.0016589506,0.23486158,-0.0014337165,-0.0006965136,0.16849387,-0.0018310803,-0.001693423,-0.0030953006,-0.0016657665,-0.0030265974
ATP6V0D1,-0.001709813,0.03447304,-0.002154124,-0.00024645016,0.26351953,-0.0007593588,-0.0015315495,-0.0008125553,-0.0014889518,-0.001628914,0.08691511,-0.0009842373,-0.0041938755,-0.0010913836,-0.0021685222,-0.0024865647
CTCF,-0.0033997947,0.09405625,0.6057799,-0.001645623,0.44288766,0.1940417,-0.0015774994,0.16444036,-0.0015034066,-0.0013348736,0.14140211,-0.002094501,-0.0025858341,-0.0024983308,-0.0019795352,-0.0032727271
USP47,0.03334672,0.0077376384,-0.0039780135,0.047616918,0.16265392,-0.0011746673,-0.0014680965,-0.00095011323,-0.000992396,-0.0007520728,0.09742742,0.040007517,-0.0036133367,-0.0005234821,-0.0021559398,-0.0008737843
NLRP1,-0.0025154506,0.0847707,0.49120045,-0.00076185283,0.38200617,0.16540992,-0.0016126087,0.13554788,-0.0013578031,-0.0006935519,0.12605378,-0.0012756683,-0.0022730944,-0.002127378,-0.0018005789,-0.0026292226
MORC2-AS1,-0.0033708294,0.09183419,0.812148,-0.0014933523,0.4817117,0.27582052,-0.0016161007,0.22915685,-0.0014274433,-0.00073542964,0.16501804,-0.0018679305,-0.0017576017,-0.0029642007,-0.0016392608,-0.0029946293
ZNF292,-0.0018779717,0.037796378,-0.0018122448,-0.0003842101,0.27319092,-0.00066801964,-0.0014979463,-0.00070031703,-0.0015036468,-0.0016906438,0.08694068,-0.0010820944,-0.004200439,-0.0011420572,-0.0022230546,-0.0025591096
HN1,-0.0017171508,0.032082576,-0.0020263365,-0.0002672985,0.25816548,-0.00075961446,-0.0014958589,-0.0008005729,-0.0014438025,-0.0016441228,0.08489281,-0.0009494784,-0.0041114204,-0.0010789604,-0.0020895433,-0.0024098812
TTTY15,-0.0016371503,0.033510227,-0.0022969185,-0.00018443636,0.26026914,-0.00079390017,-0.0015470638,-0.00085192785,-0.0014921621,-0.0015947287,0.08769661,-0.0009470817,-0.0041931146,-0.0010821854,-0.0021548176,-0.002462809
MESDC2,-0.0024246345,0.085166335,0.41198725,-0.000666084,0.37756068,0.14701878,-0.001673753,0.11979323,-0.0014241987,-0.00068972126,0.12906644,-0.0012948544,-0.002550684,-0.002035813,-0.001955535,-0.0027306478
TRGC1,-0.0021160543,0.08048783,0.17067504,-0.0006509478,0.31632823,0.061076626,-0.0014535066,0.07703873,-0.001436882,-0.0008411136,0.098881885,-0.0012070523,-0.0033863434,-0.0011422872,-0.0023148437,-0.0022116245
TOP1MT,-0.0028582304,0.09181896,0.61471766,-0.00089556735,0.42582572,0.20980069,-0.0017422355,0.16445896,-0.0015009886,-0.00077376066,0.13779418,-0.0015586137,-0.00206345,-0.0025110906,-0.0018693496,-0.0030231946
BICD2,0.032405686,0.014309198,-0.0026361656,0.1172865,0.15391633,-0.0012224691,-0.0013639758,-0.0013985642,-0.0011532584,-0.00032993025,0.054528683,0.0678375,-0.002281948,-0.0006760474,-0.0010655113,-0.00095762644
KIF5B,-0.0017811508,0.06846204,0.38393736,0.0020550713,0.33470708,0.10921152,-0.0017204096,0.059336007,-0.0014478606,-0.000563789,0.09930854,-0.00069310726,-0.0018625075,-0.0019333052,-0.0013601155,-0.0024278027
PGD,-0.0031563458,0.09191276,0.72161996,-0.0013131885,0.4469573,0.2426286,-0.0015787877,0.21049759,-0.0013686956,-0.00071544095,0.15108858,-0.0017677727,-0.0019100237,-0.0026087996,-0.0017070958,-0.0028678775
NMT1,-0.0016735473,0.03531875,-0.002195539,-0.00021165445,0.2631607,-0.00077192544,-0.0015357686,-0.0008224223,-0.0015004599,-0.0015841218,0.08600268,-0.0009635253,-0.0041879048,-0.001078017,-0.002153027,-0.0024741904
NOA1,-0.0015123755,0.066143125,0.14806613,-3.9231927e-05,0.299568,0.058898494,-0.0016292983,0.035934225,-0.0012971302,-0.00054996443,0.10486984,-0.00054845255,-0.0028283715,-0.0014717107,-0.0018022218,-0.002159089
EBNA1BP2,-0.0019535709,0.06563382,0.1585244,-0.00062636496,0.2684183,0.03395976,-0.0012862188,0.061904103,-0.0011890808,-0.00086865766,0.08088564,-0.00087173504,-0.0031381676,-0.00086058443,-0.0019125087,-0.0016843769
RAB21,-0.0010457551,0.03979801,0.3658358,-5.9624686e-05,0.21535091,0.068313435,-0.0010890941,0.049053095,-0.0005491778,0.048661254,0.07830106,0.052818045,-0.0009024464,-0.0016012177,-0.00032192055,-0.0005987925
CMTM3,-0.0021514723,0.07663222,0.48003626,-0.00026016042,0.366535,0.14317143,-0.0016992167,0.09224174,-0.0014900151,-0.0006036426,0.10844149,-0.0009907506,-0.001779561,-0.002156927,-0.0014467811,-0.0026526502
CUTA,-0.0033317935,0.093297586,0.8184559,-0.0013445102,0.4821939,0.27924046,-0.0017275198,0.2197626,-0.0014792426,-0.00076223415,0.16279408,-0.0017906546,-0.0016896217,-0.0030844994,-0.0016893224,-0.0031269586
DUSP6,-0.0014061696,0.036029078,0.69411623,-0.00051303057,0.31281364,0.22694004,-0.0014749251,0.20102376,-6.667811e-05,0.19972822,0.1522596,0.020522688,0.01694087,-0.0030470968,-0.00038657317,-0.000202545
VCP,-0.0017012132,0.0360114,-0.0021999478,-0.00023126125,0.26598477,-0.0007598028,-0.0015448263,-0.00081556453,-0.0015120337,-0.0016061512,0.08709295,-0.000993964,-0.004222857,-0.0010909345,-0.0021934072,-0.0025144129
GDI1,-0.0006826998,0.025474597,0.25107664,-0.00010181166,0.18752645,0.06634477,-0.00090478855,0.05899501,-1.2970249e-05,0.116198674,0.103479154,0.050051298,-0.0007017016,-0.0014741063,-0.00036080534,-0.00018452555
SLC30A9,-0.0014005704,0.031653255,0.71798205,-0.00036027297,0.31465983,0.23067385,-0.0015531864,0.1999906,-9.5697855e-05,0.20873408,0.14904003,0.029322315,0.024862982,-0.003122184,-0.00033443715,-0.0001744072
PXK,-0.0017020607,0.035933886,-0.0021782685,-0.00023308583,0.26552868,-0.0007589451,-0.0015396408,-0.0008122261,-0.0015079743,-0.0016028523,0.0865966,-0.0009889852,-0.004211147,-0.0010877975,-0.0021817412,-0.0025044896
HMGB1,-0.0034173382,0.09526594,0.8323797,-0.0014379729,0.49021196,0.28665257,-0.0017038113,0.22942469,-0.0014751931,-0.0007292576,0.16684045,-0.0018533,-0.0017203146,-0.0031284722,-0.001708155,-0.003129522
DCAF13,-0.00023911665,0.004529331,0.18567729,0.027868733,0.16339982,0.0415114,-0.0009732533,0.016980529,0.00994844,0.10478767,0.10040216,0.07495316,-0.00048823148,-0.001141264,-1.2947023e-05,-0.00011774555
NUDT16L1,-0.00033508,0.009298751,0.03809985,-2.8939172e-05,0.11924382,-0.00026634274,-0.000677101,-0.0001147113,-0.00021944716,0.048347607,0.077399194,0.06795737,-0.0012097245,-0.00054317655,-0.0005169384,-5.882479e-05
ZZZ3,-0.003496864,0.095165774,0.84023607,-0.0015501436,0.49383605,0.28567994,-0.0016692361,0.23399198,-0.0014868664,-0.00082618545,0.1688035,-0.0019477129,-0.001761517,-0.003136919,-0.0017230021,-0.0031828461
BTBD7,-0.0030508777,0.086443394,0.7781552,-0.0010243995,0.45715284,0.25596502,-0.0017054776,0.1950146,-0.0014744834,-0.0007173572,0.15053281,-0.0016009683,-0.0014642527,-0.00290889,-0.0015478068,-0.0030149717
DDX27,-0.00055398926,-0.00024718925,-0.0007970877,-0.00050400634,0.16323963,-0.00036099702,-0.00023783075,-0.00063373684,-0.00012693607,-0.00032477124,0.07877263,0.030736092,-0.0014394333,-0.00084022287,-0.0003077985,-0.0003988935
DNAJB1,-0.0016149533,0.033344008,-0.0022960487,-0.00016738728,0.25857264,-0.0008026169,-0.0015414251,-0.0008565415,-0.0014872196,-0.0015720767,0.08674892,-0.0009249751,-0.0041696858,-0.0010713886,-0.0021261673,-0.0024355873
LINC00936,-0.0020678032,0.07152587,0.41719854,-0.00033701517,0.33985108,0.124440834,-0.0015412824,0.08357874,-0.0012969037,-0.0006633818,0.103634685,-0.00082277786,-0.001973487,-0.0019558375,-0.0015041771,-0.0023785895
PSMD5-AS1,-0.0017017751,0.035548367,-0.0021874676,-0.00023424289,0.2651442,-0.000760388,-0.0015407429,-0.0008150912,-0.0015049508,-0.0016108333,0.08698508,-0.0009892881,-0.004212997,-0.0010903405,-0.002184324,-0.0025043127
POP7,-0.0033046838,0.09304336,0.81644076,-0.0014305187,0.48010546,0.2802983,-0.0016400539,0.2276986,-0.0014202179,-0.00063726824,0.1621738,-0.0017322153,-0.0016975155,-0.0030544735,-0.0016374146,-0.0029530828
HIST3H2A,-0.0012476135,0.026531553,0.7008436,-0.00019443057,0.3064289,0.22402796,-0.0015830914,0.18823984,-3.334132e-05,0.21197388,0.14731687,0.03867623,0.03360179,-0.0030434707,-0.00020970259,-0.00011771649
GGCT,-0.0003074925,0.0057807546,0.17947397,0.021875918,0.16734712,0.04231371,-0.000947993,0.017674454,0.007023338,0.10140351,0.100628324,0.07079915,-0.00056339026,-0.0011491028,-7.084444e-05,-0.00017324432
ILKAP,-0.002480856,0.07774079,0.5527864,-0.00071137963,0.3738554,0.16814676,-0.0015480088,0.1271975,-0.0013017389,-0.0007170826,0.117261544,-0.0011230485,-0.0018146865,-0.0022161724,-0.0014931039,-0.0025490336
KPNA6,-0.0014201052,0.048681006,0.3742569,-0.00026488662,0.26040298,0.080925435,-0.0011623125,0.048986845,-0.0008185125,-0.00014085263,0.0788655,0.009845957,-0.0014050336,-0.0016341691,-0.00063171686,-0.0012364284
RFX5,-0.0016886453,0.034100644,-0.00211496,-0.00023175,0.26087803,-0.0007673782,-0.0015164533,-0.000812188,-0.0014765545,-0.0016008432,0.085083626,-0.00095303834,-0.0041481224,-0.0010747715,-0.0021172112,-0.002440906
CD96,-0.00074217987,0.023342779,0.32390058,-0.00011389262,0.208849,0.09927976,-0.0010510522,0.08505625,0.0038886108,0.14585383,0.11656074,0.048833705,-0.0004693277,-0.0017263183,-0.00033226574,-0.00018440156
ZCCHC10,-0.0015788018,0.032199312,-0.0023082525,-0.00014445721,0.25498372,-0.0008201408,-0.0015320685,-0.0008689844,-0.0014712833,-0.0015538573,0.08593581,-0.00088849885,-0.004132305,-0.0010590958,-0.0020819372,-0.0023885826
CD5,-0.0012150047,0.03487613,0.5540222,-0.00049864553,0.2745884,0.16852799,-0.0012361339,0.15969056,-4.321262e-05,0.17089218,0.13349566,0.016168796,-0.00012653656,-0.0023663086,-0.0002566367,-0.00016838707
TOMM20,-0.0011739042,0.034053326,0.6029822,-0.00021315723,0.28572822,0.1908946,-0.0014456861,0.16341966,-4.0391657e-05,0.19223833,0.13719907,0.031191591,0.0031428225,-0.0026687733,-0.00024499485,-0.00024232871
SFT2D2,-0.0031023135,0.09334606,0.6438463,-0.0013129967,0.42939395,0.21293241,-0.0015887347,0.19365013,-0.0013880538,-0.00077689125,0.14779302,-0.0018247553,-0.002217668,-0.0023376148,-0.0017441305,-0.0028629994
TIGIT,-0.0013657854,0.027963018,0.7363404,-0.00031664997,0.31365234,0.2322287,-0.0015839073,0.20125452,-0.00010054686,0.20710957,0.14951329,0.035199843,0.034521587,-0.0031409306,-0.00026383402,-0.00010217816
SERINC5,-0.00061770406,0.022815462,0.2704638,0.004538387,0.17992824,0.058631092,-0.00095874205,0.060322553,-3.5485682e-05,0.12374814,0.094983794,0.0563211,-0.0005975492,-0.0013484713,-0.00013528581,-6.792575e-05
HSPBP1,-0.0033198076,0.094477564,0.8044308,-0.0013504382,0.4782307,0.2749711,-0.0017041926,0.21959677,-0.0014637603,-0.0007563807,0.16107184,-0.001791282,-0.00174714,-0.0030197792,-0.0017112548,-0.0030911346
UBP1,-0.0033288898,0.09169595,0.8125287,-0.001427357,0.4798705,0.27728635,-0.0016507653,0.22774494,-0.0014269009,-0.00070287776,0.16430858,-0.00180761,-0.0017226996,-0.0030000242,-0.0016455421,-0.0029960894
LYSMD2,-0.0017266595,0.066840746,0.34560424,0.0053989664,0.33017015,0.09951046,-0.0017366463,0.04926333,-0.0014589543,-0.0006109187,0.0989177,-0.00065412134,-0.0019864063,-0.0018910086,-0.0014264118,-0.0024520895
ARMCX6,-0.0005261617,0.01044984,0.124674216,-0.00012066372,0.13749138,0.004680209,-0.00072439655,0.030007191,-0.00017603814,0.08138163,0.08458267,0.05397027,-0.0010225844,-0.0007180953,-0.000440065,0.0046759993
POLR2I,-0.0017260683,0.036066104,-0.0021232842,-0.00025470494,0.26617044,-0.0007479093,-0.0015320178,-0.00079902535,-0.0015034518,-0.0016156565,0.086211994,-0.0009986904,-0.0042053796,-0.0010901715,-0.0021804643,-0.002506744
TP53TG1,-0.0020657605,0.07981074,0.1543719,-0.00060408365,0.31142038,0.0549611,-0.0014637066,0.07180481,-0.0014410819,-0.0008321461,0.097693734,-0.0011750886,-0.003407713,-0.0010941188,-0.0023002657,-0.0021866949
SPCS2,-0.003217415,0.08852267,0.84044814,-0.0013320702,0.4792909,0.28284302,-0.0016903569,0.21976489,-0.0014269875,-0.0005903265,0.16295995,-0.0015930615,-0.0014863136,-0.0031510347,-0.0014746733,-0.0028935852
BAD,-0.00010228453,-1.2371112e-05,0.17526838,0.03702882,0.15485637,0.030906796,-0.000975882,0.0063198656,0.01100884,0.103960335,0.09555191,0.07851379,-0.00038681942,-0.0010180932,0.014857668,-5.1571205e-05
RNF149,-0.0031854133,0.09069957,0.77228284,-0.0013692152,0.46247,0.2604143,-0.0015820384,0.2168366,-0.0013865329,-0.00067890255,0.15529817,-0.0017138141,-0.0017492356,-0.0028374945,-0.0016224395,-0.0028650009
ROCK1,-0.0002932498,0.02579336,-0.003047109,0.016919889,0.19285986,-0.0008759661,-0.0014399878,-0.0006786803,-0.0010717509,-0.0009147523,0.09263057,0.005612232,-0.0037705796,-0.0005673743,-0.0023108937,-0.0012513885
RP11-511P7.5,-0.00062814576,-0.00022015463,-0.0007365352,-0.00058047136,0.17203003,-0.00030351803,-0.0002424971,-0.00059901684,-0.00014002153,-0.00031858974,0.07999366,0.026296046,-0.0014926138,-0.00090868404,-0.00039548235,-0.0004640088
UHRF1BP1L,-0.0033800944,0.09050855,0.88385177,-0.0014988664,0.5016664,0.30404615,-0.0016707652,0.23922148,-0.0014404973,-0.00057920767,0.1717986,-0.0017148264,-0.0014981091,-0.0033170325,-0.0015175361,-0.0029597054
TRIOBP,-0.0033966089,0.092589006,0.82659686,-0.0014766819,0.48745406,0.283693,-0.001662571,0.23266861,-0.0014435527,-0.00072950806,0.1678697,-0.0018721115,-0.0017359861,-0.0030571928,-0.0016732386,-0.0030586778
SMIM14,-0.0013000562,0.031030672,0.6988159,-0.00013609424,0.30400175,0.202396,-0.0015713283,0.16148204,-0.0003316637,0.15333802,0.13434732,0.038568635,0.019178651,-0.0028424042,-0.00012290377,-0.00040177046
FNDC3A,-0.0014574395,0.033757787,0.7111697,-0.00045758157,0.315225,0.23125488,-0.0015045928,0.20388123,-9.0101246e-05,0.20739312,0.1505529,0.02384783,0.019211262,-0.0031001675,-0.00038506524,-0.00018032939
ATAD2B,-0.0015041515,0.036716785,0.7376272,-0.00045955082,0.32711166,0.24249607,-0.0015647031,0.2085312,-0.000119601864,0.20795244,0.15342405,0.022239525,0.021235868,-0.0032540832,-0.0004286314,-0.00027761332
GDE1,-0.0018924945,0.04963018,0.73655874,-0.00064528495,0.34110075,0.2206648,-0.0014334008,0.17610645,-0.0006859332,0.11310348,0.1358502,-2.5461613e-05,-0.00020546674,-0.002976039,-0.0005093276,-0.0009262953
RQCD1,0.06029307,-0.00035945178,-0.0019032226,0.12540597,0.057250183,-0.0012054609,-0.0006613713,-0.0013954827,-0.00023255772,0.040411036,0.033444144,0.15019917,-0.0009838874,-0.00047714,-1.4210529e-05,0.08881173
CTD-2020K17.1,-0.0014021745,0.03135951,0.7216986,-0.00032443635,0.3152169,0.23014382,-0.0015535195,0.19518784,-0.00011286187,0.20699014,0.14606504,0.03279333,0.026090145,-0.003151816,-0.00032907192,-0.00021757907
MARCH7,-0.0018716651,0.06907272,0.06900701,-0.000502146,0.2878173,0.028367333,-0.001486613,0.053731985,-0.0013743432,-0.0008528529,0.09625659,-0.0010088931,-0.003611102,-0.00089446205,-0.002266187,-0.0019905823
NCF4,-0.0016886815,0.03374726,-0.0022157896,-0.00022950134,0.26233745,-0.00077127566,-0.0015396148,-0.0008287189,-0.0014880158,-0.0016307465,0.08784553,-0.0009765185,-0.0042012674,-0.001093411,-0.002173244,-0.0024842697
ANXA2R,-0.001689437,0.035148397,-0.0022144003,-0.00022452637,0.26430368,-0.00076705223,-0.001543301,-0.0008232437,-0.0015032834,-0.0016095575,0.08728249,-0.0009828025,-0.004212354,-0.0010898563,-0.0021818816,-0.002499053
RCAN3,-0.0017466604,0.035342503,-0.0021324994,-0.0002739249,0.26668358,-0.0007424505,-0.0015368506,-0.00079922314,-0.0014995071,-0.0016523323,0.087672055,-0.0010175956,-0.0042249165,-0.0011039375,-0.0022064545,-0.0025266546
PYGO2,-0.0028672977,0.08311321,0.7397818,-0.0010919985,0.42967314,0.23926383,-0.0016161315,0.18980417,-0.0013209552,-0.0005018445,0.14368501,-0.0013057503,-0.0015240719,-0.0027219686,-0.0013539451,-0.002571767
MDFIC,-0.0011959906,0.03653374,0.5205375,-0.00043704643,0.26213366,0.16131121,-0.0012017845,0.15688318,-4.910385e-05,0.18757284,0.12779032,0.021392923,-0.00022225447,-0.0023347363,-0.00037898283,-0.00017406412
SPRYD3,-0.0014568013,0.031241553,0.7575013,-0.00038366517,0.32520396,0.24564835,-0.0016072959,0.21088913,-0.00010147648,0.21336041,0.15433301,0.029857527,0.033782482,-0.0032867866,-0.00034786033,-0.00016693122
TXNDC11,-0.0030734933,0.09096691,0.7275622,-0.00134714,0.44093436,0.24371505,-0.0014926717,0.21019575,-0.0013106843,-0.00053250894,0.14631379,-0.0015741059,-0.001801765,-0.0026521864,-0.0015684384,-0.0026432767
PCYT2,-0.003362196,0.09591398,0.7568403,-0.0014769405,0.46833205,0.25879487,-0.0015903733,0.22372037,-0.0014216126,-0.0007966283,0.15894035,-0.0019638815,-0.001976809,-0.0027620376,-0.0018099862,-0.0030600333
GIPC1,-0.0033464911,0.09479271,0.80156463,-0.0013706887,0.4773363,0.27263328,-0.0016966941,0.21883193,-0.0014669948,-0.00077026547,0.16111992,-0.0018262013,-0.0017604246,-0.0030026939,-0.0017125425,-0.003111317
PILRA,-0.0033586237,0.0914529,0.82394683,-0.0013596505,0.48074502,0.27828622,-0.0017260165,0.22013927,-0.0014654521,-0.0007443069,0.16467954,-0.0017976996,-0.0016556444,-0.0030733177,-0.0016190527,-0.0030912887
AZI2,-0.0034313044,0.09472491,0.8397121,-0.0014943065,0.49413818,0.28955746,-0.0016818831,0.23433617,-0.0014693782,-0.0007295261,0.16953602,-0.0018847504,-0.0017237915,-0.0031355051,-0.0016992175,-0.0031139264
ISCA1,0.03919396,0.001603378,-0.0041307365,0.044705868,0.16219443,-0.0011758882,-0.001502746,-0.00096526544,-0.0009771734,-0.00083047076,0.10447355,0.038883775,-0.003659108,-0.00051840633,-0.002198117,-0.00086209737
BAZ1A,-0.0012009883,0.063467324,0.03175704,0.015958194,0.26654541,0.020101942,-0.0015339687,0.0023781583,-0.0012485588,-0.0005266757,0.09352825,-0.00036661432,-0.0030203839,-0.0011690423,-0.0018414862,-0.0019445124
AKAP13,-0.002997143,0.096516386,0.5777849,-0.001223322,0.41879696,0.19714025,-0.0016088776,0.18100825,-0.0014039868,-0.00075544685,0.1438849,-0.0017840117,-0.0024414929,-0.002224402,-0.0019030845,-0.0028677231
FAM102A,-0.0013756971,0.0320722,0.726133,-0.00031547522,0.31793034,0.2367473,-0.0015851752,0.19932362,-6.601774e-05,0.21277703,0.15120015,0.032167856,0.030338489,-0.0032015597,-0.0003325488,-0.00020149126
FKBP2,-0.0007776188,-0.0001095891,-0.0005798891,-0.0005462729,0.1750373,-0.00039211757,-0.00028891893,-0.0006302598,-0.00025685973,-0.00042577868,0.07088278,0.021242239,-0.0016804454,-0.0009677268,-0.00038113305,-0.000528765
MAN2B1,-0.002436453,0.08294416,0.62590134,-0.001109777,0.36668915,0.19169563,-0.0013012841,0.15555748,-0.0010245211,0.0074438974,0.12140219,-0.00065274985,-0.0014479831,-0.0025558334,-0.0010756046,-0.0018376427
FUS,-0.0013640478,0.036826268,0.6727009,-0.00041852094,0.3078249,0.22016746,-0.0014813468,0.19293618,-6.0498583e-05,0.20281711,0.14840443,0.02252252,0.011921138,-0.0029891124,-0.00038174266,-0.00023272491
SOX4,-0.0012128871,0.043954525,0.1656045,-1.4645457e-05,0.21709701,0.01389274,-0.0011446018,-6.112534e-05,-0.0008623129,-0.00065324706,0.064935714,0.0049239695,-0.0020498033,-0.0010964927,-0.0010560066,-0.001340383
HLA-DOB,-0.0030212079,0.089221835,0.7446002,-0.0011832586,0.43656403,0.24346575,-0.0016245993,0.19371048,-0.0013703087,-0.0005881475,0.1437573,-0.0014076286,-0.0016657308,-0.0027806847,-0.0014824369,-0.0027007388
PDIA6,-0.0022803538,0.08046905,0.49901557,-0.00034961937,0.37152165,0.1532263,-0.0016689242,0.11225454,-0.0014505921,-0.0005061369,0.1159385,-0.0011689649,-0.0018104011,-0.0021104885,-0.0014756585,-0.002647587
POU2F2,-0.0034755098,0.095455065,0.8098224,-0.0015052807,0.48249716,0.26911044,-0.001685355,0.21918148,-0.0015114796,-0.00095326884,0.16156387,-0.0019715189,-0.0018234261,-0.0030315826,-0.0017666218,-0.0032663483
RPL14,-0.0015378001,0.032116342,0.7930382,-0.0004309049,0.33690733,0.2554818,-0.0016365225,0.21495768,-0.00018669167,0.20005511,0.1573728,0.026642565,0.03809444,-0.003375291,-0.00034446994,-0.0002467966
SLC25A26,-0.0010926356,0.058376778,0.0945529,0.052728064,0.27652454,0.023532845,-0.0016883756,-0.00026436258,-0.0014530317,-0.00058927416,0.08264383,-0.00025396765,-0.002424561,-0.0014539692,-0.00159862,-0.002248285
RTFDC1,-0.0019706662,0.07461314,0.105412245,-0.00058262167,0.29567498,0.039960206,-0.0014565587,0.062677,-0.0013765892,-0.00085027394,0.09720697,-0.001082907,-0.0035422852,-0.0009631242,-0.0023023158,-0.0020544075
CTBP2,-0.0035424174,0.09697069,0.8206167,-0.0015809006,0.48910695,0.27644497,-0.0016588873,0.2285859,-0.0015043893,-0.00092333835,0.16396965,-0.002015905,-0.0018559601,-0.0030789943,-0.0018017323,-0.0032691727
